ID	transcript_length	1hpf_2012_N7	1hpf_2013_21	1hpf_2013_41	2hpf_2012_N6	2hpf_2013_22	2hpf_2013_32	2hpf_2013_42	3hpf_2012_N5	3hpf_2013_23	3hpf_2013_33	4hpf_2012_N4	4hpf_2013_24	4hpf_2013_34	5hpf_2012_14	5hpf_2012_N3	5hpf_2013_25	6hpf_2012_23	6hpf_2012_N2	6hpf_2013_26	6hpf_2013_46	7hpf_2012_N1	7hpf_2013_17	7hpf_2013_27	7hpf_2013_47	8hpf_2012_18	8hpf_2012_N8B	8hpf_2013_18	8hpf_2013_28	8hpf_2013_48	9hpf_2012_37	9hpf_2013_49
Mle_025139	3460	1055	3	285	1688	0	0	225	3001	1	4	1597	1	16	1189	718	2	57	7524	18	78	258	19	30	279	388	969	108	92	263	804	366
Mle_025140	2592	4260	2460	2107	3044	1338	1456	1507	3094	1212	1255	6346	1366	1865	4367	1945	1118	1700	2592	1659	800	1805	1787	1452	2285	1797	2939	1913	1322	997	3668	1374
Mle_025141	414	1	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	3	1	0	0	0	0	0	2	5	0	0	2	1	0
Mle_025142	1426	950	459	473	1314	246	223	183	686	187	263	1446	220	367	855	397	218	383	880	402	121	341	198	453	434	493	998	183	392	195	812	238
Mle_025143	359	2	0	0	6	0	0	0	0	1	0	1	0	0	0	0	0	2	19	4	4	0	0	10	10	4	5	0	7	0	2	8
Mle_025144	4048	1727	35	15	2721	36	55	0	38	22	129	956	52	348	200	31	135	781	1291	362	307	94	425	247	559	1264	3035	942	593	884	1720	982
Mle_025145	465	28	1	0	92	0	6	0	1	0	4	13	1	1	13	0	0	0	2	14	9	4	18	6	80	36	46	5	10	15	24	49
Mle_025146	1612	428	341	156	559	274	137	82	380	251	152	847	282	209	551	441	223	115	324	121	56	323	95	83	177	238	391	197	121	245	371	85
Mle_025147	1286	14	1	0	17	0	1	0	3	0	1	9	2	1	2	3	0	0	19	3	7	4	7	3	31	13	36	28	7	5	14	29
Mle_025148	583	5	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2	3	2	0	9	0	14	3	4	1	2	3	5	3
Mle_025149	1175	559	415	415	637	274	162	245	842	226	146	1069	191	224	728	873	166	106	387	158	136	489	541	89	352	260	418	448	121	194	465	309
Mle_025150	2433	411	63	76	720	58	21	66	179	42	23	271	57	27	173	136	37	79	664	44	34	115	20	34	166	302	655	92	77	302	373	299
Mle_025151	535	67	3	1	81	2	3	0	1	1	0	20	1	7	4	0	9	40	26	5	1	7	35	2	21	31	105	85	4	12	67	8
Mle_025152	632	2784	1081	1764	3227	705	388	413	2992	569	587	3967	493	792	2918	2610	354	809	2430	568	602	3085	444	656	1888	1193	2433	432	553	738	2187	905
Mle_025153	378	2	0	0	12	0	0	0	0	0	0	1	1	2	1	0	0	16	3	4	0	0	0	7	0	9	18	0	2	0	2	0
Mle_025154	1661	146	1	0	123	0	12	0	6	1	21	68	2	20	38	5	5	3	55	11	19	14	39	4	84	82	164	86	13	86	144	115
Mle_025155	1305	0	5	0	3	0	1	0	15	0	0	6	0	1	3	0	0	0	9234	1	0	0	1	0	0	8	16	0	0	0	0	0
Mle_025156	920	10	5	0	9	1	0	0	4	0	1	5	0	6	0	4	1	0	3	2	3	4	1	0	4	10	12	11	1	15	10	14
Mle_025157	1693	191	46	63	215	18	70	47	171	22	90	254	53	122	180	137	38	25	162	26	39	126	33	17	60	146	265	38	22	111	174	67
Mle_025158	3273	2458	2482	741	2716	1941	1030	241	2738	1833	964	2908	2002	1235	1705	2686	1647	619	1385	796	289	1926	818	523	660	1091	1975	991	701	1355	2217	460
Mle_025159	655	0	0	0	14	1	1	0	0	2	0	27	5	0	25	7	3	0	19	4	1	3	0	3	0	5	15	0	0	5	0	2
Mle_025160	2170	3389	2157	1176	3100	1361	1531	729	3234	1227	1704	6290	1369	1907	4069	2323	1218	1487	2783	1247	877	2353	3986	1156	1587	1876	2271	3660	1168	1708	2925	1198
Mle_025161	868	17	0	0	32	0	0	0	0	0	0	10	1	3	1	1	1	0	15	0	3	1	4	2	0	20	35	13	3	9	17	9
Mle_025162	1006	3	1	0	18	1	0	0	0	0	0	2	0	1	0	0	0	0	5	0	0	0	0	0	0	1	16	0	0	3	3	9
Mle_025163	373	1	0	0	3	0	1	0	0	0	0	13	1	1	13	0	1	0	4	0	4	0	0	0	16	2	0	0	2	2	1	0
Mle_025164	1888	679	258	287	679	145	101	83	1137	163	99	1131	110	139	759	1009	126	106	676	76	111	807	565	58	197	244	503	543	79	300	574	257
Mle_025165	706	6	0	0	1	0	0	0	0	0	1	18	2	0	6	0	0	9	3	4	2	0	0	1	8	4	4	0	0	0	6	0
Mle_025166	1185	24	0	0	47	0	2	0	1	0	3	2	1	11	0	0	3	0	26	13	12	0	7	17	23	23	66	23	20	14	23	32
Mle_025167	2031	409	393	134	355	326	198	5	677	326	222	422	369	266	282	742	249	78	292	95	56	563	180	40	106	120	210	159	102	249	364	70
Mle_025168	703	1	0	0	18	0	0	0	0	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	2	9	0	1	1	1	0
Mle_025169	3205	10453	4408	3738	6828	2791	2407	2649	5506	2818	2400	14339	3206	3647	9494	4484	2804	3522	6461	3740	3339	3762	6527	3099	6331	4709	6570	5941	3365	4315	9516	3913
Mle_025170	993	29	0	1	42	1	1	0	1	0	1	11	0	3	0	1	0	11	20	5	10	1	6	1	20	31	62	14	1	8	29	16
Mle_025171	336	13	0	0	12	0	0	0	0	0	0	1	0	1	1	0	0	0	9	0	0	0	0	0	0	4	9	5	2	3	13	0
Mle_025172	3777	198	8	33	779	4	11	15	134	9	11	303	7	29	215	59	7	69	941	13	49	69	44	15	174	88	689	40	19	81	157	237
Mle_025173	1195	3916	2681	1512	6120	1596	1927	264	5965	1588	1786	5572	1622	2154	3681	4511	1356	731	3140	672	439	4236	1093	614	765	1426	2956	1071	767	1983	3264	473
Mle_025174	520	16	4	2	8	8	8	0	6	2	5	19	2	6	11	3	6	0	10	7	0	3	0	5	0	9	10	5	9	7	14	0
Mle_025175	2620	36	3	5	50	2	4	10	18	2	42	87	2	59	29	15	9	143	460	26	36	21	37	4	119	29	64	5	7	21	29	49
Mle_025176	986	8	0	0	13	0	0	0	0	0	0	6	0	2	0	0	0	1	7	0	0	1	1	0	5	13	19	0	7	5	8	23
Mle_025177	2417	3394	2240	861	2579	1324	250	440	1411	1068	237	2923	1108	385	1504	901	1009	1270	1537	1297	643	807	1869	1419	1693	1634	3324	2370	2263	1671	3130	2478
Mle_025178	1894	38	0	0	57	0	1	0	0	0	0	28	0	3	0	0	2	0	22	3	6	0	0	1	8	17	86	11	3	8	38	42
Mle_025179	993	1280	819	581	992	573	426	501	998	631	486	1841	762	683	1214	651	668	573	886	1023	285	710	449	730	475	491	656	498	492	355	1060	440
Mle_025180	528	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	7	2	3	0	0	4	1	26
Mle_025181	883	2283	421	717	1498	226	217	483	694	222	305	3249	234	649	1582	507	267	848	774	623	464	505	475	650	1137	2148	2193	781	1234	798	2106	415
Mle_025182	971	11	0	0	28	0	1	0	0	1	0	14	0	3	7	1	1	1	9	4	2	2	6	9	0	10	17	7	3	6	11	25
Mle_025183	405	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	3	0	0	1	1	0
Mle_025184	3234	16308	5982	3806	11978	2319	3582	1695	11838	2040	2884	16610	1973	4117	9803	7854	1837	4263	7245	3506	3672	6617	16304	3060	9635	8508	10095	25906	5641	12281	14874	9801
Mle_025185	698	2	0	0	18	0	0	0	0	0	1	4	1	1	0	0	0	0	16	0	1	0	1	0	8	5	15	0	0	2	2	0
Mle_025186	1093	40	1	0	53	1	11	0	40	0	8	53	1	9	35	25	1	2	10	2	1	18	3	4	2	10	41	0	1	3	39	12
Mle_025187	1797	29	2	0	248	1	0	0	0	0	0	5	0	1	3	0	0	18	359	3	7	4	4	0	68	53	268	10	2	101	27	769
Mle_025188	1179	17	3	7	16	6	3	4	9	1	4	22	5	8	15	6	1	2	11	7	2	3	16	6	10	9	9	36	6	18	15	11
Mle_025189	341	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0
Mle_025190	1744	9148	4777	6917	7106	3135	2553	2139	8542	2733	2795	15187	2760	3436	11398	6539	2156	2888	5610	2707	1762	6296	3897	2139	6726	3432	5968	4618	2571	3912	7884	2957
Mle_025191	1391	19	0	0	19	0	0	0	0	0	3	5	2	5	3	0	3	12	19	2	2	1	0	4	1	8	33	0	1	5	19	9
Mle_025192	1393	42	0	2	98	1	1	11	4	0	1	14	0	0	9	2	0	12	224	0	7	5	5	1	19	36	116	2	1	42	41	71
Mle_025193	2233	818	510	272	671	349	255	65	508	293	269	1024	397	415	713	539	422	603	781	396	191	565	346	308	371	350	798	355	355	324	696	302
Mle_025194	849	11	1	0	26	0	0	0	1	0	1	2	0	5	1	0	0	0	7	8	2	0	11	3	1	4	30	26	1	9	11	5
Mle_025195	1177	12	1	0	14	0	0	0	0	0	3	5	0	2	1	0	0	0	12	6	6	0	1	0	1	14	24	10	2	3	12	2
Mle_025196	491	2	0	0	14	0	0	0	0	0	0	5	0	1	0	0	1	0	2	1	0	0	0	0	4	2	8	0	2	2	2	5
Mle_025197	407	4	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	3	9	1	0	0	5	23	12	21	6	7	2	4	11
Mle_025198	1779	46	0	4	62	1	10	0	8	0	11	37	2	19	10	8	8	0	16	6	4	10	12	1	20	33	50	12	3	24	45	4
Mle_025199	2606	262	398	150	201	232	150	179	293	195	103	394	220	174	243	208	174	98	222	168	57	129	101	123	146	93	150	89	111	62	222	59
Mle_025200	541	6	0	0	10	0	0	0	0	1	1	7	1	0	3	1	1	0	2	4	1	2	0	0	6	2	4	0	2	4	6	0
Mle_025201	395	141	1	14	169	1	2	0	16	1	9	84	4	23	23	14	6	68	144	38	56	16	10	23	244	91	211	29	45	118	126	138
Mle_025202	764	1	1	0	1	0	0	0	0	0	0	8	0	0	8	0	0	0	7	1	0	2	0	6	2	2	1	0	0	1	1	0
Mle_025203	1191	44	1	0	105	0	0	0	0	0	4	20	0	8	4	0	2	7	98	15	8	1	8	7	58	53	153	25	20	15	44	74
Mle_025204	624	0	1	0	0	2	0	0	0	0	0	6	0	0	6	0	1	2	0	0	3	0	4	0	2	4	3	0	1	0	0	0
Mle_025205	1441	11	2	0	35	0	0	0	0	0	0	8	2	0	0	0	4	15	8	0	0	0	1	0	4	10	35	7	1	5	11	16
Mle_025206	3029	86	0	0	194	0	2	0	0	0	2	25	0	11	7	2	5	46	148	18	10	2	5	7	39	61	187	21	9	13	86	43
Mle_025207	1442	114	26	1	141	25	12	0	40	19	9	53	19	11	13	32	28	6	52	5	3	25	11	6	7	37	121	25	15	51	112	15
Mle_025208	596	6	0	0	7	0	0	0	1	0	0	1	0	0	1	3	0	0	21	0	0	4	2	0	4	6	8	0	0	0	5	5
Mle_025209	2567	599	32	12	1760	17	17	0	154	19	26	330	16	28	205	84	20	11	2355	44	37	86	92	38	168	350	1569	112	79	245	497	475
Mle_025210	1816	274	9	4	406	13	5	0	4	1	16	184	9	58	43	15	25	188	282	59	40	18	41	48	202	218	552	102	76	140	272	243
Mle_025211	1064	35	2	0	43	1	1	0	3	0	6	13	5	7	3	1	2	14	14	11	9	7	4	5	18	19	34	11	28	19	35	28
Mle_025212	3408	587	391	263	643	239	211	37	558	187	161	723	216	273	499	413	181	89	475	160	85	371	314	119	314	313	591	333	155	282	527	239
Mle_025213	1716	11	2	0	32	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	1	0	0	1	2	8	24	0	2	3	11	0
Mle_025214	1824	1229	1188	1096	1134	600	562	442	1368	493	687	1858	580	780	1323	970	409	242	883	236	186	984	1036	185	639	500	924	744	279	460	1021	483
Mle_025215	2035	254	59	6	1035	41	22	0	139	42	11	225	43	29	138	88	37	17	656	23	18	63	53	18	99	216	610	91	85	103	240	99
Mle_025216	1280	2660	3670	1377	3162	2981	1678	545	8535	2783	1623	4851	2778	1450	3339	7842	1839	388	2991	628	240	5219	649	405	438	814	1577	781	434	847	2177	325
Mle_025217	493	5	0	2	10	0	3	2	1	1	1	11	0	4	6	0	0	7	13	3	6	4	1	3	23	6	31	3	5	3	5	13
Mle_025218	695	7	0	0	15	0	0	0	4	0	0	1	0	0	1	0	0	0	4	2	0	0	4	0	0	4	21	1	3	1	7	7
Mle_025219	1412	173	148	27	246	129	71	22	122	115	42	141	143	52	101	72	107	92	241	124	8	49	99	113	16	74	222	189	85	38	129	54
Mle_025220	2211	107	1	0	55	0	2	0	3	1	6	49	3	4	10	0	1	4	185	16	30	3	6	23	58	95	140	6	32	13	106	36
Mle_025221	632	0	0	0	112	0	0	0	0	0	0	0	0	0	0	1	0	0	66	1	2	1	0	0	3	2	60	1	0	0	0	29
Mle_025222	1263	189	169	18	180	95	48	0	202	67	40	217	80	47	126	178	73	3	117	62	16	81	91	40	15	84	142	165	50	55	162	8
Mle_025223	472	5	0	0	11	0	0	0	0	0	1	13	0	1	7	0	0	0	7	0	12	0	1	6	27	3	6	3	1	6	5	33
Mle_025224	658	53	37	0	62	12	18	0	49	8	15	28	3	13	12	56	6	1	36	8	5	31	37	8	6	47	55	88	19	35	48	13
Mle_025225	340	0	0	0	9	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	6	4	0	1	0	1
Mle_025226	2026	208	1	0	355	2	51	1	0	0	34	519	50	74	380	11	58	255	308	136	142	86	62	69	791	235	644	116	94	110	207	489
Mle_025227	935	784	1	12	295	0	9	0	35	1	34	211	9	202	53	19	15	192	41	54	132	38	480	59	596	392	438	582	158	580	772	311
Mle_025228	454	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	14	0	0	1	2	0
Mle_025229	491	1	2	0	10	0	1	0	0	0	0	5	1	3	0	1	1	10	3	3	2	1	0	2	9	4	8	0	6	4	1	26
Mle_025230	725	10	3	0	13	0	3	0	2	1	2	14	1	2	8	3	2	2	13	1	13	1	13	6	14	4	17	1	2	12	9	21
Mle_025231	1584	31	0	0	50	0	0	0	0	1	0	13	0	9	2	0	5	7	45	6	8	3	20	5	0	27	48	23	6	19	31	21
Mle_025232	2626	3916	2239	850	2169	1862	1742	516	3890	2037	1392	6143	2435	2028	3936	3404	2121	1302	2874	1450	570	2686	1744	1071	928	1838	1935	1898	1209	1271	3579	464
Mle_025233	1075	1	0	0	21	0	0	0	2	0	0	1	0	0	1	3	0	0	81	0	0	1	0	0	3	3	21	0	4	1	1	1
Mle_025234	4723	725	431	336	782	268	216	136	772	236	161	954	256	229	516	565	228	166	618	203	190	386	237	168	288	312	714	260	193	268	650	277
Mle_025235	447	11	0	0	24	0	1	0	0	0	0	2	0	4	1	0	0	23	12	0	0	1	0	0	0	10	22	2	2	3	11	13
Mle_025236	409	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	3
Mle_025237	1915	463	296	100	743	221	151	4	409	202	199	380	212	206	252	469	140	64	306	122	36	361	272	88	255	368	743	281	95	325	442	316
Mle_025238	351	74	36	0	78	23	8	0	60	14	5	66	14	8	33	70	10	5	36	20	14	62	34	25	1	27	33	20	34	8	69	2
Mle_025239	1907	3078	1982	1569	3777	1236	1266	860	2770	1070	1287	5525	1103	1444	3832	2111	959	1180	2466	1523	735	1974	1955	1121	1144	1373	2571	2158	1263	1126	2550	1271
Mle_025240	867	41	2	1	44	0	0	0	1	0	1	14	0	1	11	1	2	0	56	3	0	1	0	2	8	12	48	0	3	2	30	54
Mle_025241	1198	19	0	0	31	0	0	0	1	0	0	13	0	3	3	0	0	0	53	0	2	5	2	0	5	5	29	1	2	16	18	4
Mle_025242	973	799	408	378	813	223	104	847	1033	200	104	1222	215	180	803	767	186	201	687	275	331	685	1059	266	1087	364	749	1027	261	417	701	646
Mle_025243	2262	63	2	0	133	0	3	0	0	1	2	46	1	18	0	0	8	2	66	37	33	0	19	20	123	32	102	30	38	103	63	224
Mle_025244	559	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	8	1	3	0	5	0
Mle_025245	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Mle_025246	2775	393	21	67	1295	13	7	28	194	7	15	273	16	27	93	122	25	141	6038	23	31	120	43	21	140	395	1136	38	58	272	368	449
Mle_025247	732	13	0	0	26	0	1	0	0	0	3	10	0	0	0	0	0	0	10	2	0	1	2	0	6	19	36	1	9	3	13	13
Mle_025248	2049	194	42	45	146	42	51	98	91	24	38	257	29	41	153	66	14	304	256	82	29	63	28	23	65	78	140	43	45	33	146	116
Mle_025249	1080	6	0	0	19	0	0	0	1	0	0	14	0	1	0	0	0	10	14	5	4	0	2	7	31	19	31	1	6	15	6	63
Mle_025250	1049	155	208	13	179	99	31	9	45	91	47	410	88	54	333	24	66	121	119	375	34	22	28	351	91	128	231	29	195	50	135	75
Mle_025251	993	124	50	11	175	21	50	0	261	14	42	180	25	44	116	169	19	6	119	17	10	130	28	8	5	38	94	39	5	79	107	41
Mle_025252	1064	16050	4400	3568	13047	2411	1852	1233	12119	1638	2490	15954	1533	2227	12307	11219	868	3087	11756	2858	2676	11442	22734	2462	3449	3011	5290	16327	2769	2748	12213	3614
Mle_025253	678	2	0	0	3	1	0	14	0	0	0	1	0	0	0	0	0	0	7	0	0	1	0	2	0	0	2	0	0	0	2	0
Mle_025254	6719	24033	589	401	19803	352	989	550	1915	307	1911	12431	416	5519	2569	1367	870	9379	7550	1664	2925	2273	4435	1759	10719	20394	31170	8513	7458	15565	23733	16950
Mle_025255	3510	649	3	1	1496	5	21	0	281	4	64	379	5	165	76	213	35	327	901	62	83	170	83	62	357	539	1633	115	213	512	626	534
Mle_025256	875	35	5	12	44	4	2	0	7	1	2	46	10	9	27	8	4	6	70	8	6	5	17	4	23	19	67	19	13	16	29	22
Mle_025257	3730	23532	12521	10651	19512	8427	6898	5353	21288	7749	7218	37199	8160	8968	25966	15335	6739	10183	18822	9099	4799	16683	9168	9455	10243	8690	15505	9755	8784	6648	19721	4784
Mle_025258	427	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	4	5	0	0	0	5	0
Mle_025259	341	7	0	0	5	0	0	0	0	0	0	7	0	2	1	1	1	19	4	13	5	0	2	5	7	4	5	1	6	4	7	1
Mle_025260	1185	314	99	27	318	112	49	26	146	80	36	300	134	55	151	88	120	284	241	183	53	69	143	190	75	192	377	178	210	72	290	135
Mle_025261	578	5	0	0	5	0	1	0	0	0	1	1	0	3	0	0	2	0	1	0	3	2	0	0	0	1	4	3	0	1	5	0
Mle_025262	483	9	0	0	21	0	0	0	0	0	2	18	0	5	2	0	2	0	143	4	10	1	0	1	0	4	10	0	7	2	9	6
Mle_025263	1265	10	0	0	28	1	0	0	0	0	0	2	0	0	2	0	0	9	7	0	13	0	0	0	69	5	38	4	0	58	10	53
Mle_025264	1529	1716	1252	696	1749	920	650	466	2301	768	833	2406	778	899	1513	1474	590	557	1517	714	303	1936	1349	461	874	941	1212	1060	745	639	1466	350
Mle_025265	2686	1002	598	314	979	366	533	278	1224	451	449	1484	496	604	883	1100	469	457	840	245	155	754	411	181	326	505	833	479	209	457	931	233
Mle_025266	684	15	0	0	18	0	0	0	0	0	3	15	0	6	0	0	1	9	4	1	0	2	4	1	0	13	44	2	2	19	15	0
Mle_025267	1328	534	457	169	776	359	290	67	1125	283	311	849	260	276	605	1289	180	95	662	99	69	903	1087	75	60	147	331	654	101	207	443	107
Mle_025268	2284	62	2	0	51	6	1	0	2	0	2	50	1	2	13	1	3	70	27	16	12	2	36	20	59	48	71	45	41	32	61	85
Mle_025269	436	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	3	3	0	0	1	2	0
Mle_025270	372	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	1	0	0	5	0	1	0	3	2	2	0
Mle_025271	808	954	601	477	1006	351	258	100	959	328	322	1066	285	277	757	1120	181	251	508	152	109	850	395	94	477	429	1053	432	111	669	780	307
Mle_025272	2402	20726	10944	11500	16183	7181	4976	11895	15360	6016	4810	34173	7106	7492	25908	9401	5668	8183	12498	9474	4206	6122	12390	9263	10782	6276	13110	12468	6292	3685	16459	7258
Mle_025273	372	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	4	0	0	0	0	0
Mle_025274	1276	22	0	0	49	0	1	0	17	0	4	24	0	7	8	13	1	19	26	5	1	11	19	1	9	17	63	10	5	6	21	9
Mle_025275	1939	27	2	0	50	0	0	0	0	0	1	11	0	6	3	1	0	17	32	3	15	3	12	2	122	27	63	12	7	42	27	121
Mle_025276	1822	11355	5381	8613	8857	3021	3938	18352	10344	2567	3677	13904	3007	4035	8453	7491	2146	7685	8477	4031	2755	7057	4201	3695	10941	6403	16059	4582	3498	1641	9207	6111
Mle_025277	1304	79	2	2	64	1	2	0	2	1	1	16	0	5	4	0	3	29	52	6	3	3	12	4	26	43	105	19	14	25	79	59
Mle_025278	1293	463	4	0	327	0	3	0	79	0	4	133	0	9	52	13	1	3	29	4	10	17	4	5	24	83	304	39	6	45	324	113
Mle_025279	2865	526	130	77	258	76	445	14	230	223	255	990	832	222	678	1144	682	395	1164	180	60	1574	42	90	62	216	255	88	76	295	496	77
Mle_025280	649	32	1	0	8	1	1	0	2	0	0	13	2	5	2	8	1	0	5	3	6	2	12	1	6	9	14	40	10	16	31	10
Mle_025281	418	11	0	0	15	0	0	0	0	0	0	2	0	4	0	0	0	2	1	2	0	0	2	3	10	5	20	2	1	5	11	0
Mle_025282	1765	68	0	0	346	1	1	0	19	0	5	47	1	21	18	7	1	27	3829	0	11	9	9	0	106	46	220	9	3	88	58	208
Mle_025283	967	28	3	20	21	3	14	2	39	3	15	22	2	16	14	38	1	9	20	3	10	33	26	0	35	18	39	18	7	3	23	14
Mle_025284	3762	24458	9845	7606	21815	5647	5690	6026	15791	5027	5207	35119	5843	8042	24675	11244	4787	12302	17194	8332	4979	9252	20479	7359	10257	8959	16498	17047	6863	7549	20991	6386
Mle_025285	5832	752	5	12	1522	11	15	5	21	6	51	370	18	149	52	10	29	149	848	116	164	22	249	62	687	680	1646	384	166	726	748	1488
Mle_025286	569	1	0	0	17	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	1	0	0	0	4	1	6	0	0	1	1	0
Mle_025287	723	5	0	0	9	0	0	0	0	0	3	5	0	4	0	0	0	2	0	0	0	2	0	1	0	3	4	0	1	2	5	8
Mle_025288	737	3	0	0	11	0	0	0	0	0	1	0	0	1	0	0	0	0	8	0	0	0	0	1	0	0	3	0	2	4	3	0
Mle_025289	988	367	3	26	161	0	77	13	72	1	285	224	27	360	113	120	45	100	322	46	36	187	69	22	151	287	322	81	45	100	341	115
Mle_025290	514	364	373	100	395	229	98	22	514	181	128	632	183	143	448	371	169	116	385	167	63	328	100	149	100	153	310	81	142	86	292	70
Mle_025291	1865	15	2	0	65	2	1	0	3	0	0	11	0	2	5	4	2	0	44	6	1	3	0	3	25	12	52	10	10	7	15	10
Mle_025292	1143	15	1	0	31	0	0	0	0	0	0	15	2	6	0	0	0	12	31	11	5	1	2	13	26	16	38	3	10	2	15	18
Mle_025293	635	4	1	0	8	0	1	0	0	0	0	4	0	1	0	0	0	1	4	2	0	0	1	0	0	7	14	3	1	1	4	5
Mle_025294	453	75166	56231	55115	90731	42991	32435	18652	116165	34146	43361	135846	30662	38704	98762	84626	18250	8406	81475	18053	14099	109445	62595	13921	53829	49292	80074	51264	24926	43691	61334	43643
Mle_025295	1971	12210	7468	10106	13098	4291	4779	4018	17936	3542	4887	25942	3290	5974	16637	8845	3407	6029	7498	2961	2673	9156	4418	2336	10975	8278	10340	4474	2634	5041	10056	3613
Mle_025296	2897	27527	8026	10402	24959	4708	5823	16226	12890	3998	6326	31346	4722	7421	23117	6521	3351	16622	23849	14021	11311	6955	20782	19753	26402	12839	22729	18023	13050	6446	22672	24834
Mle_025297	680	1768	2335	729	1658	1423	577	69	2463	1276	700	2897	1307	686	2411	2269	787	365	1428	859	180	2126	3497	710	308	419	682	2017	633	535	1508	261
Mle_025298	1493	18	0	0	52	0	2	0	0	0	0	13	0	5	0	0	0	19	8	3	3	2	4	2	2	19	52	6	4	16	18	24
Mle_025299	437	4	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	5	0	2	0	1	0	4	0	2	0	0	3	4	0
Mle_025300	2445	1385	1209	1294	1142	893	1008	467	1501	758	1109	2269	771	1184	1548	973	650	310	1185	749	230	668	397	670	349	406	565	437	631	317	1144	232
Mle_025301	643	76386	36233	52652	75384	22653	21571	14546	100132	18297	25142	111722	16778	19237	89960	88734	9263	11143	64127	13885	16781	81934	40395	14545	63217	33823	81660	41336	14771	32418	60606	40351
Mle_025302	381	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	11	0	3	0	0	0	0	10	3	2	0	2	6	0	0
Mle_025303	345	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	2	1	0
Mle_025304	3101	940	737	197	983	385	256	32	782	448	232	1093	490	256	661	807	415	250	726	370	185	530	1167	333	407	397	703	1229	306	434	835	228
Mle_025305	1006	109	8	0	85	30	44	0	70	45	38	277	52	75	221	215	30	31	138	18	9	126	741	35	15	35	119	370	34	28	107	45
Mle_025306	587	6	2	0	16	0	0	0	1	0	0	2	2	0	0	2	0	0	0	1	0	1	0	0	0	2	12	0	7	4	6	21
Mle_025307	1097	349	0	0	53	7	545	1	10	190	473	2090	483	572	1373	881	361	195	1624	357	530	1451	140	308	967	330	449	150	361	536	348	213
Mle_025308	931	10	0	1	10	0	0	0	2	0	1	17	0	8	4	0	0	0	21	0	3	2	3	0	14	10	16	5	0	8	10	28
Mle_025309	3361	170	0	0	134	0	21	0	3	0	29	25	0	52	2	21	1	66	59	0	2	134	0	4	0	92	213	0	5	6	170	0
Mle_025310	524	11	0	0	8	0	0	0	0	0	1	1	0	0	0	0	1	2	9	0	0	0	20	0	13	2	18	24	1	5	11	11
Mle_025311	1485	50	1	0	31	0	0	0	17	0	2	44	3	0	38	14	0	1	63	0	0	4	0	0	9	8	17	5	1	10	31	12
Mle_025312	5661	6728	1656	2461	5993	1152	1046	1589	2830	1148	982	8752	1559	1831	4096	2572	1414	2685	3760	2112	1915	2122	3641	1589	6374	4458	7056	4546	1814	4049	6170	6112
Mle_025313	317	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	2	2	0	1	1	2	6
Mle_025314	1607	2481	1768	1988	2278	1335	854	1297	3182	1224	668	4412	1197	976	3221	2577	936	698	2127	819	474	1908	1762	698	1375	1041	1716	1315	708	792	2106	529
Mle_025315	828	2	0	1	18	0	0	0	0	0	1	2	0	0	2	0	0	0	9	0	1	0	2	0	0	2	6	0	0	1	2	0
Mle_025316	624	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	7	3	1	1	0	6	5	4	7	0	3	4	1	3
Mle_025317	6433	2957	1889	511	4046	1776	1044	472	1548	1681	753	5132	1992	1268	3678	744	1612	1686	5160	1915	453	535	1040	1847	1372	1530	4675	1490	1819	725	2658	1714
